gid,trip_id,unixtime,north_utm,east_utm,longitude,latitude
302848,818,1543402083,5804558.74082,550943.799647,9.748583999999582,52.388907999993016
302849,818,1543402084,5804561.31315,550945.134219,9.748604000006836,52.38893100001688
302850,818,1543402085,5804559.197,550944.883883,9.748600000000645,52.38891199998028
302851,818,1543402088,5804567.61791,550941.665972,9.748553999992655,52.388987999959646
302852,818,1543402089,5804570.16981,550941.027023,9.748545000003514,52.38901099995509
302853,818,1543402090,5804576.17893,550941.237067,9.748549000001823,52.38906499996306
302854,818,1543402091,5804573.6376,550942.896801,9.748572999994188,52.38904200000879
302855,818,1543402092,5804574.10082,550944.661558,9.748599000004832,52.38904599996269
302856,818,1543402093,5804576.98782,550944.155258,9.74859200000237,52.38907200003156
302857,818,1543402094,5804581.30809,550942.409052,9.748567000005904,52.389110999984055
302858,818,1543402095,5804584.61887,550939.856583,9.748530000006754,52.38914100004148
302859,818,1543402096,5804588.03523,550936.758549,9.74848500000571,52.38917199996558
302860,818,1543402097,5804590.11335,550933.334071,9.748435000003964,52.38919100000677
302861,818,1543402098,5804592.63356,550929.632784,9.748381000006118,52.38921399998608
302862,818,1543402099,5804594.72224,550927.229093,9.748345999999504,52.38923299996323
302863,818,1543402100,5804595.44803,550922.117132,9.74827099999481,52.389240000000285
302864,818,1543402101,5804598.85737,550918.338597,9.748215999995091,52.38927100000752
302865,818,1543402102,5804601.70212,550913.749197,9.748148999999213,52.38929699995964
302866,818,1543402103,5804604.2139,550909.231305,9.748082999992915,52.389319999959405
302867,818,1543402104,5804606.2857,550905.194383,9.748023999992723,52.38933899996117
302868,818,1543402105,5804606.70809,550903.012121,9.747991999999536,52.38934299997388
302869,818,1543402106,5804606.6912,550901.378875,9.74796799999399,52.3893429999864
302870,818,1543402107,5804607.56765,550900.076687,9.747949000000798,52.38935099998103
302871,818,1543402108,5804605.90487,550900.638357,9.74795700000603,52.38933600004423
302872,818,1543402110,5804604.57154,550900.788264,9.747958999997442,52.38932400001063
302873,818,1543402113,5804605.00589,550899.762884,9.747943999998125,52.38932799996963
302874,818,1543402116,5804603.76339,550897.938135,9.74791700000274,52.38931700003767
302875,818,1543402117,5804603.74861,550896.509044,9.747895999998883,52.38931700002434
302876,818,1543402118,5804603.72679,550894.399434,9.747865000000534,52.3893169999807
302877,818,1543402119,5804604.04711,550893.102997,9.747846000005726,52.38932000004062
302878,818,1543402120,5804604.91793,550891.256394,9.747819000005768,52.38932800000922
302879,818,1543402121,5804605.78594,550889.137584,9.747788000006198,52.38933600001224
302880,818,1543402122,5804606.54694,550887.428236,9.747763000003486,52.38934299997307
302881,818,1543402123,5804607.85916,550885.236775,9.74773099999422,52.38935499998197
302882,818,1543402124,5804609.50295,550882.837711,9.747696000001094,52.389369999956486
302883,818,1543402125,5804612.03516,550880.293346,9.747659000006497,52.38939299996044
302884,818,1543402126,5804615.01229,550877.744384,9.74762200000669,52.38942000003094
302885,818,1543402127,5804617.42694,550874.588708,9.74757600000526,52.38944199999973
302886,818,1543402128,5804619.94931,550871.091627,9.747525000006782,52.38946500003205
302887,818,1543402129,5804622.02887,550867.803302,9.74747699999319,52.389483999964064
302888,818,1543402130,5804623.77757,550864.790636,9.74743299999658,52.389499999969054
302889,818,1543402131,5804625.41786,550862.051328,9.747392999998324,52.38951500000087
302890,818,1543402132,5804626.61675,550859.656878,9.747358000006926,52.38952599997595
302891,818,1543402133,5804627.48618,550857.674186,9.747329000003695,52.38953399997963
302892,818,1543402134,5804627.91984,550856.580763,9.747313000004032,52.3895379999767
302893,818,1543402139,5804629.15038,550857.248636,9.747322999999344,52.38954899999528
302894,818,1543402140,5804630.48793,550857.50705,9.747326999996275,52.389561000025054
302895,818,1543402142,5804632.15845,550857.693965,9.747330000002504,52.38957599996212
302896,818,1543402145,5804633.02648,550855.575173,9.747299000007452,52.38958400001566
302897,818,1543402146,5804633.77695,550852.845067,9.747259000007045,52.38959100002525
302898,818,1543402147,5804634.63302,550849.5694,9.747210999997098,52.38959899999311
302899,818,1543402148,5804635.82348,550846.358339,9.747163999996268,52.389609999972606
302900,818,1543402149,5804636.67886,550843.014624,9.747115000001298,52.38961800001847
302901,818,1543402150,5804637.53634,550839.875064,9.747068999995806,52.389625999964544
302902,818,1543402151,5804636.61559,550836.889991,9.74702500000482,52.38961799997781
302903,818,1543402152,5804633.58081,550833.858692,9.746980000002322,52.38959099998959
302904,818,1543402153,5804629.32885,550831.45249,9.746944000005454,52.38955299999037
302905,818,1543402154,5804623.74989,550829.808636,9.746919000003484,52.38950300000816
302906,818,1543402155,5804618.72285,550827.750724,9.746887999995533,52.38945799999841
302907,818,1543402156,5804610.13512,550825.593461,9.746855000007356,52.38938100003403
302908,818,1543402157,5804604.20982,550822.728104,9.746811999997774,52.3893279999637
302909,818,1543402158,5804597.83049,550818.982658,9.746755999995504,52.389271000020585
302910,818,1543402159,5804592.6859,550816.313404,9.746716000000209,52.38922499998002
302911,818,1543402160,5804588.8901,550814.991407,9.746696000004324,52.38919099996424
302912,818,1543402161,5804586.77186,550814.53686,9.746688999994134,52.38917200002589
302913,818,1543402162,5804585.87922,550814.273839,9.746685000006106,52.38916399996256
302914,818,1543402164,5804584.65853,550814.558679,9.746688999997856,52.38915300001383
302915,818,1543402168,5804582.8845,550815.121471,9.746697000005184,52.38913699996342
302916,818,1543402174,5804581.21609,550815.138696,9.746696999999068,52.3891220000296
302917,818,1543402175,5804579.97923,550813.858335,9.746677999997733,52.38911099998757
302918,818,1543402176,5804577.40905,550812.727858,9.746661000003034,52.38908800002108
302919,818,1543402177,5804573.94412,550811.130199,9.746636999997468,52.389056999966094
302920,818,1543402178,5804570.1406,550809.059616,9.746605999999163,52.38902300000598
302921,818,1543402179,5804566.22304,550806.717968,9.746570999998845,52.3889880000176
302922,818,1543402180,5804561.9746,550804.651971,9.746540000003307,52.38894999996168
302923,818,1543402181,5804557.27845,550802.318352,9.74650500000425,52.38890799999626
302924,818,1543402182,5804552.5816,550799.916675,9.746468999993535,52.38886600004192
302925,818,1543402183,5804548.32895,550797.44235,9.746431999998968,52.38882799999615
302926,818,1543402184,5804544.96753,550795.094943,9.746397000005135,52.388797999963934
302927,818,1543402185,5804541.04787,550792.549113,9.746359000003498,52.38876299997494
302928,818,1543402186,5804537.68084,550789.657276,9.746316000005642,52.38873299999296
302929,818,1543402187,5804532.08855,550786.720336,9.746272000003891,52.38868299998252
302930,818,1543402188,5804526.15486,550783.038249,9.746217000002147,52.38863000002021
302931,818,1543402189,5804520.21695,550778.947835,9.746156000006732,52.38857699996559
302932,818,1543402190,5804512.94572,550775.007286,9.746097000004369,52.38851199996675
302933,818,1543402191,5804506.4573,550771.467013,9.74604399999641,52.388453999968426
302934,818,1543402192,5804500.97345,550768.256673,9.74599600000697,52.38840500003546
302935,818,1543402193,5804495.82187,550764.906776,9.745945999997096,52.3883589999963
302936,818,1543402194,5804491.99942,550760.998679,9.745887999993975,52.38832500003506
302937,818,1543402195,5804488.08609,550759.065276,9.745859000000817,52.38829000000456
302938,818,1543402196,5804485.61171,550756.436422,9.745819999994024,52.38826800002359
302939,818,1543402197,5804485.13171,550753.038332,9.7457699999999,52.38826400001624
302940,818,1543402198,5804485.10364,550750.316189,9.745729999995964,52.38826400000416
302941,818,1543402199,5804484.18435,550747.467114,9.74568800000353,52.38825600003087
302942,818,1543402200,5804486.25277,550743.089897,9.74562399999626,52.38827499999238
302943,818,1543402201,5804488.7633,550738.435884,9.745556000000414,52.38829799996284
302944,818,1543402202,5804491.71454,550733.368969,9.745482000005737,52.38832499996162
302945,818,1543402203,5804495.44509,550728.362088,9.74540899999862,52.38835900003862
302946,818,1543402204,5804498.39984,550723.635453,9.74534000000448,52.38838599997485
302947,818,1543402205,5804501.23707,550718.297489,9.745262000001157,52.3884120000428
302948,818,1543402206,5804505.85534,550713.077302,9.74518600000602,52.38845399999149
302949,818,1543402207,5804510.13643,550707.520296,9.745105000005246,52.38849299997173
302950,818,1543402208,5804514.31331,550702.644977,9.74503400000378,52.38853099996296
302951,818,1543402209,5804518.926,550696.880393,9.744949999999765,52.38857300001243
302952,818,1543402210,5804522.66078,550692.281886,9.744882999995973,52.38860699997876
302953,818,1543402211,5804526.06469,550687.959035,9.74482000000252,52.38863799999768
302954,818,1543402212,5804529.35527,550683.433176,9.744754000001198,52.38866799998414
302955,818,1543402213,5804532.30727,550678.434388,9.744680999993207,52.38869500000949
302956,818,1543402214,5804536.03436,550673.087327,9.74460300000312,52.38872899997468
302957,818,1543402215,5804540.65339,550667.935271,9.744527999994878,52.38877100002888
302958,818,1543402216,5804544.8149,550661.562856,9.744434999999942,52.388809000035096
302959,818,1543402217,5804548.98202,550655.734873,9.74435000000136,52.38884700002925
302960,818,1543402218,5804553.15125,550650.111058,9.744268000006889,52.38888500004304
302961,818,1543402219,5804557.76399,550644.346569,9.744184000005117,52.3889269999916
302962,818,1543402220,5804562.05706,550639.946574,9.744120000006603,52.38896599997089
302963,818,1543402221,5804566.68172,550635.338996,9.7440530000021,52.38900799997648
302964,818,1543402222,5804570.42286,550631.353052,9.743995000003396,52.38904199996336
302965,818,1543402223,5804572.49629,550627.452328,9.743938000002592,52.38906099998967
302966,818,1543402225,5804573.38121,550626.966808,9.743930999992449,52.38906899996544
302967,818,1543402226,5804570.35286,550624.547814,9.74389500000234,52.38904199997487
302968,818,1543402227,5804571.54347,550621.336768,9.743847999997318,52.38905299998486
302969,818,1543402228,5804569.85686,550619.584566,9.74382200000229,52.38903800003201
302970,818,1543402229,5804568.15135,550615.994947,9.74376899999556,52.38902300003953
302971,818,1543402230,5804565.99393,550611.729377,9.743705999999015,52.38900400001691
302972,818,1543402231,5804565.04952,550606.430436,9.743627999998983,52.38899599995703
302973,818,1543402232,5804564.10723,550601.33565,9.743552999994703,52.38898800003523
302974,818,1543402233,5804559.83439,550596.887638,9.743486999999527,52.38894999996722
302975,818,1543402234,5804557.6728,550592.213737,9.743418000000409,52.3889310000385
302976,818,1543402235,5804555.95681,550587.603312,9.743350000003904,52.38891599997232
302977,818,1543402236,5804554.68435,550582.852206,9.743280000006216,52.38890500002364
302978,818,1543402237,5804554.96908,550578.085095,9.743209999998788,52.38890800003559
302979,818,1543402238,5804551.5784,550572.879332,9.74313299999692,52.38887800003802
302980,818,1543402239,5804550.19122,550567.789098,9.743058000002376,52.38886599999474
302981,818,1543402240,5804548.02406,550562.570754,9.74298100000331,52.38884700002188
302982,818,1543402241,5804547.20981,550559.108065,9.742930000000891,52.38884000000505
