gid,trip_id,unixtime,north_utm,east_utm,longitude,latitude,tile_lat_idx,tile_lon_idx
534327,51,1539185114,5804607.45717,550889.39254,9.74779199999354,52.38935099999591,94,455
534328,51,1539185115,5804606.14355,550891.447898,9.74782199999629,52.38933900003629,95,457
534329,51,1539185116,5804605.37551,550892.476728,9.747837000004106,52.38933200003397,96,458
534330,51,1539185118,5804604.04851,550893.239101,9.74784800000648,52.38931999997439,97,459
534331,51,1539185120,5804604.92848,550892.277172,9.747833999992377,52.38932799996479,97,458
534332,51,1539185123,5804604.91371,550890.848082,9.747812999999365,52.38932800002655,97,457
534333,51,1539185125,5804604.90245,550889.759251,9.747796999995956,52.3893280000112,97,455
534334,51,1539185131,5804603.67261,550889.159434,9.747787999992797,52.38931699999959,98,455
534335,51,1539185134,5804604.44065,550888.130605,9.747772999996918,52.38932399999563,97,454
534336,51,1539185136,5804606.54272,550887.019924,9.747756999995024,52.38934299998755,95,453
534337,51,1539185137,5804607.41918,550885.717738,9.747737999994246,52.38935100003812,94,451
534338,51,1539185138,5804608.62439,550883.93574,9.747711999998948,52.38936200000868,93,450
534339,51,1539185139,5804609.49592,550882.157192,9.747685999996024,52.38937000000468,92,448
534340,51,1539185140,5804610.36886,550880.514749,9.747662000003274,52.38937800002172,91,446
534341,51,1539185141,5804610.68495,550878.810003,9.747636999997106,52.38938099996734,91,445
534342,51,1539185142,5804611.11369,550877.240212,9.74761400000602,52.38938500004472,90,443
534343,51,1539185144,5804611.99155,550876.074132,9.747596999994684,52.38939300001023,89,442
534344,51,1539185145,5804613.66348,550876.397145,9.747601999998544,52.38940799996894,88,442
534345,51,1539185146,5804615.00033,550876.587503,9.74760499999648,52.38942000002078,86,442
534346,51,1539185148,5804616.22665,550876.847063,9.747609000002004,52.3894310000218,85,443
534347,51,1539185150,5804614.57863,550878.837811,9.747637999994208,52.389415999991854,87,445
534348,51,1539185151,5804613.28118,550882.458355,9.74769099999938,52.38940399997215,88,448
534349,51,1539185152,5804611.2157,550887.107728,9.747759000000563,52.38938500002628,90,453
534350,51,1539185153,5804609.61413,550893.589905,9.74785400000509,52.389370000036166,92,459
534351,51,1539185154,5804608.00271,550899.119359,9.747934999994117,52.38935499999482,94,465
534352,51,1539185155,5804605.05446,550904.458467,9.748013000003423,52.38932800003568,97,470
534353,51,1539185156,5804601.6627,550909.938287,9.748093000004456,52.38929699996579,100,476
534354,51,1539185157,5804598.83273,550915.956777,9.74818100000042,52.38927100001186,103,482
534355,51,1539185158,5804596.32448,550920.814937,9.74825199999808,52.38924800004404,105,486
534356,51,1539185159,5804592.91373,550924.457372,9.74830500000521,52.389217000003846,109,490
534357,51,1539185160,5804590.4083,550929.587751,9.748380000005902,52.3891939999903,111,495
534358,51,1539185161,5804588.34356,550934.305218,9.748449000005673,52.38917499996722,114,500
534359,51,1539185162,5804586.71388,550938.065353,9.748503999994046,52.38915999998528,115,504
534360,51,1539185163,5804585.08772,550942.165753,9.748564000003237,52.38914499996149,117,508
534361,51,1539185164,5804582.56823,550945.935104,9.748618999996472,52.38912200003804,119,511
534372,51,1539185179,5804547.26956,550942.48912,9.74856299999935,52.38880499995547,155,508
534373,51,1539185180,5804541.3435,550939.555812,9.7485190000043,52.38875199999689,161,505
534374,51,1539185181,5804537.07952,550935.992754,9.748466000000809,52.38871400003436,165,501
534375,51,1539185182,5804532.36922,550932.298188,9.748410999998285,52.38867200004491,170,497
534376,51,1539185183,5804527.21471,550928.676272,9.748357000002285,52.38862600000327,175,494
534377,51,1539185184,5804520.38757,550924.663292,9.7482970000054,52.388565000042334,181,490
534378,51,1539185185,5804514.7783,550920.093217,9.748229000002906,52.38851500002009,187,485
534379,51,1539185186,5804506.27641,550915.484994,9.748160000001052,52.38843900002006,195,480
534380,51,1539185187,5804497.34862,550912.718799,9.748118000000591,52.38835900002482,204,477
534381,51,1539185188,5804491.41201,550908.764621,9.748058999994129,52.38830599997508,210,473
534382,51,1539185189,5804484.93265,550906.109204,9.74801900000122,52.38824800003939,217,471
534383,51,1539185190,5804479.01012,550903.516081,9.747979999993582,52.38819499997486,223,468
534384,51,1539185191,5804474.76658,550901.926504,9.74795599999556,52.38815700004327,227,466
534385,51,1539185192,5804471.75357,550901.004809,9.747941999994188,52.38812999998515,230,465
534386,51,1539185193,5804469.1897,550900.486835,9.747933999998718,52.38810699998098,232,465
534387,51,1539185194,5804467.51073,550899.483281,9.74791899999308,52.38809200001185,234,464
534388,51,1539185195,5804465.81627,550896.982543,9.747882000006031,52.38807699997015,236,461
534389,51,1539185196,5804460.67024,550894.177186,9.747840000001949,52.3880310000079,241,458
534390,51,1539185197,5804454.73787,550890.63128,9.747787000007037,52.38797799998208,247,455
534391,51,1539185198,5804447.47359,550887.37138,9.747737999998236,52.38791300001499,254,451
534392,51,1539185199,5804440.20157,550883.362875,9.74767800000482,52.38784800001748,261,447
534393,51,1539185200,5804432.92955,550879.354357,9.747617999997322,52.38778299998933,268,443
534394,51,1539185201,5804427.77368,550875.596201,9.747561999994812,52.387737000004726,274,439
534395,51,1539185202,5804422.62133,550872.17831,9.747511000003406,52.38769100002157,279,436
534396,51,1539185203,5804418.02441,550868.686609,9.7474590000012,52.38764999996579,283,432
534397,51,1539185204,5804417.09872,550865.225025,9.74740800000622,52.387641999973496,284,429
534398,51,1539185205,5804417.96463,550862.901976,9.747374000001814,52.38764999996148,283,427
534399,51,1539185206,5804415.40007,550862.315921,9.74736500000374,52.38762700003704,286,426
534400,51,1539185209,5804417.50074,550861.069102,9.747347000007649,52.387646000038174,284,425
534401,51,1539185210,5804415.71195,550860.202782,9.747333999999867,52.387630000006666,285,424
534402,51,1539185211,5804413.25439,550859.207249,9.747319000006858,52.38760800000188,288,423
534403,51,1539185212,5804411.90981,550858.268276,9.747305000001756,52.38759599998538,289,422
534404,51,1539185213,5804407.21293,550855.866578,9.74726900000096,52.38755399999648,294,420
534405,51,1539185214,5804401.71847,550851.635442,9.747206000003295,52.38750499998156,299,415
534406,51,1539185215,5804396.11912,550848.017938,9.74715199999573,52.3874550000271,305,412
534407,51,1539185216,5804388.84502,550843.805167,9.747089000004229,52.3873899999912,312,407
534408,51,1539185217,5804379.45338,550839.20588,9.747019999996356,52.38730599997094,322,403
534409,51,1539185218,5804369.6084,550833.794509,9.746939000005092,52.38721799995762,331,397
534410,51,1539185219,5804361.10027,550828.573498,9.746861000002298,52.387141999962736,340,392
534411,51,1539185220,5804352.14654,550823.289007,9.746781999999223,52.38706200004048,349,386
534412,51,1539185221,5804346.22265,550820.5596,9.746740999993497,52.38700899997114,355,384
534413,51,1539185222,5804341.51877,550817.477277,9.746694999993682,52.38696700004435,359,380
534414,51,1539185223,5804335.49209,550815.565674,9.746666000006025,52.38691300000557,365,378
534415,51,1539185224,5804329.14578,550815.018624,9.746656999997064,52.38685599997708,372,378
534416,51,1539185225,5804329.57734,550813.720972,9.746637999994386,52.38685999995644,371,377
534417,51,1539185226,5804334.71209,550815.4376,9.746663999995995,52.38690600000248,366,378
534418,51,1539185229,5804334.25383,550814.149136,9.7466450000021,52.386902000003154,366,377
534419,51,1539185231,5804334.23627,550812.447744,9.746619999995325,52.38690200003816,366,375
534420,51,1539185232,5804332.89591,550811.917077,9.746611999992515,52.38688999998163,368,375
534421,51,1539185233,5804330.78399,550812.075005,9.746614000004396,52.38687100000664,370,375
534422,51,1539185234,5804328.67558,550812.573211,9.746621000004168,52.38685200000722,372,375
534423,51,1539185235,5804325.77171,550811.446116,9.746603999998449,52.38682599996636,375,374
534424,51,1539185236,5804321.85556,550809.24046,9.746570999997465,52.38679100001398,379,372
534425,51,1539185237,5804319.72888,550807.969213,9.74655199999328,52.38677199997028,381,371
534426,51,1539185238,5804318.49765,550807.233228,9.746541000000764,52.38676099999555,382,370
534427,51,1539185242,5804318.50819,550808.254066,9.746555999998888,52.3867610000211,382,371
534428,51,1539185247,5804320.62433,550808.504475,9.74655999999547,52.38678000004111,380,371
534429,51,1539185248,5804322.30468,550809.644203,9.746577000005272,52.38679499995881,378,372
534430,51,1539185249,5804323.98645,550810.920041,9.746596000005344,52.3868100000086,377,374
534431,51,1539185250,5804325.33523,550812.267378,9.746615999996422,52.38682199997274,375,375
534432,51,1539185251,5804327.01489,550813.339047,9.746631999995705,52.386836999995325,374,376
534433,51,1539185252,5804328.24823,550814.279197,9.74664599999744,52.38684799998215,372,377
534434,51,1539185253,5804330.0342,550814.873327,9.746655000006166,52.38686400000312,371,378
534435,51,1539185254,5804331.26543,550815.609308,9.746665999994004,52.386874999967205,369,378
534436,51,1539185256,5804332.60087,550815.663585,9.74666700000515,52.38688700000336,368,379
534437,51,1539185260,5804330.85987,550819.425021,9.746721999998464,52.38687100001002,370,382
534438,51,1539185261,5804329.22237,550822.436699,9.746766000003278,52.3868560000068,372,385
534439,51,1539185262,5804327.58628,550825.58449,9.746812000000793,52.38684100002807,373,388
534440,51,1539185263,5804326.27754,550828.116336,9.746849000005016,52.38682899995518,375,391
534441,51,1539185264,5804325.07653,550830.306755,9.746880999999792,52.38681800001618,376,393
534442,51,1539185265,5804323.43763,550833.182328,9.746922999995752,52.38680300000431,377,396
534443,51,1539185266,5804320.92226,550837.360154,9.746983999991986,52.38677999995534,380,400
534444,51,1539185267,5804318.44416,550845.144947,9.747098000004328,52.386756999987874,383,408
534445,51,1539185268,5804314.74678,550853.350723,9.747218000002174,52.38672299997224,386,416
534446,51,1539185269,5804310.93116,550860.877101,9.747328000002067,52.38668800001332,390,424
534447,51,1539185270,5804306.33906,550868.615705,9.747440999998018,52.38664599999149,395,431
534448,51,1539185271,5804301.29995,550876.154754,9.747550999997712,52.38659999996284,400,439
534449,51,1539185272,5804298.0398,550883.607365,9.747659999993012,52.38657000000365,403,446
534450,51,1539185273,5804293.43296,550889.916831,9.74775200000544,52.38652799998598,408,452
534451,51,1539185274,5804291.36537,550894.362337,9.747817000007052,52.38650899999369,410,457
534452,51,1539185275,5804292.58747,550894.213574,9.74781500000751,52.38652000001074,409,457
534453,51,1539185276,5804293.04364,550895.297873,9.74783099999861,52.38652400001149,409,458
534454,51,1539185278,5804291.83632,550896.875818,9.747854000004656,52.38651300001523,410,459
534455,51,1539185279,5804293.04997,550895.910379,9.747839999996229,52.38652399998264,409,458
534456,51,1539185280,5804293.06053,550896.931223,9.747855000003554,52.38652400002287,409,459
534457,51,1539185285,5804293.95316,550897.194247,9.747859000001831,52.3865319999601,408,460
534458,51,1539185297,5804293.52796,550899.104422,9.747887000004358,52.38652800002088,408,462
534459,51,1539185298,5804291.428,550900.419344,9.74790600000552,52.38650899998831,410,463
534460,51,1539185299,5804288.9134,550904.665288,9.74796799999866,52.38648600002357,413,467
534461,51,1539185300,5804286.3812,550907.209829,9.748005000003635,52.386462999994905,415,470
534463,51,1539185302,5804285.20063,550911.37392,9.7480660000059,52.38645199998428,417,474
534464,51,1539185303,5804284.32137,550912.403968,9.748080999994402,52.38644400001494,417,475
534465,51,1539185307,5804285.64484,550911.301262,9.748065000007209,52.38645600000986,416,474
534462,51,1539185310,5804285.96515,550910.00474,9.748046000002365,52.38645900001669,416,472
534466,51,1539185317,5804285.97571,550911.025585,9.748061000002089,52.38645900003079,416,473
534467,51,1539185381,5804288.0834,550910.459276,9.748052999993428,52.38647799997374,414,473
534468,51,1539185383,5804288.07003,550909.166207,9.748034000006106,52.38647800000814,414,472
534469,52,1539191518,5804288.05595,550907.80508,9.74801399999294,52.38647799998444,414,470
534470,52,1539191521,5804288.04258,550906.512011,9.747995000005556,52.386478000012566,414,469
534471,52,1539191524,5804287.69482,550905.154335,9.747974999994726,52.3864750000119,414,468
534472,52,1539191530,5804288.04187,550906.443954,9.747993999994437,52.38647799995726,414,469
534473,52,1539191532,5804288.94507,550907.727821,9.748012999994623,52.386486,413,470
534474,52,1539191535,5804289.40195,550908.880177,9.74803000000242,52.38649000002894,412,471
534475,52,1539191548,5804287.73423,550908.965489,9.748031000002255,52.38647499996253,414,471
534476,52,1539191554,5804286.8416,550908.702467,9.748027000007584,52.38646700003095,415,471
534477,52,1539191555,5804285.62231,550909.123459,9.748033000004757,52.386455999960646,416,472
534478,52,1539191556,5804284.29251,550909.613658,9.748040000004792,52.38644400001481,417,472
534479,52,1539191557,5804283.41395,550910.711763,9.74805600000398,52.38643600001365,418,473
534480,52,1539191558,5804282.20241,550911.881376,9.748073000001634,52.386425000004735,420,474
534481,52,1539191559,5804280.98806,550912.778764,9.748086000000802,52.38641400004469,421,475
534482,52,1539191566,5804281.76313,550912.430429,9.748081000002871,52.38642100000215,420,475
534483,52,1539191571,5804280.54878,550913.327817,9.74809399999888,52.38641000004122,421,476
534484,52,1539191574,5804279.67374,550914.766206,9.748115000003724,52.386402000034806,422,477
534485,52,1539191575,5804278.02081,550916.280705,9.748136999998051,52.386387000028,424,479
534486,52,1539191576,5804275.92649,550918.14009,9.74816399999729,52.38636800002655,426,480
534487,52,1539191577,5804251.93163,550942.823311,9.748523000002397,52.38614999997833,450,505
534488,52,1539191578,5804250.2935,550945.767022,9.74856600000671,52.3861349999682,452,508
543095,69,1549883640,5804335.66425,550832.239306,9.746910999999985,52.386912999987125,365,395
543096,69,1549883642,5804336.5611,550832.910673,9.74692099999976,52.38692099998289,364,396
543097,69,1549883645,5804337.02148,550834.403302,9.746943000000597,52.386925000040925,364,397
543098,69,1549883650,5804337.47693,550835.419541,9.746957999993867,52.38692900000552,363,398
543099,69,1549883677,5804337.48677,550836.37232,9.74697199999914,52.38692900000408,363,399
543100,69,1549883688,5804337.8324,550837.525819,9.74698899999662,52.38693199998296,363,400
543101,69,1549883689,5804337.84435,550838.682765,9.747006000005396,52.38693199998937,363,402
543102,69,1549883690,5804337.08895,550840.936642,9.747039000002028,52.38692499997165,364,404
543103,69,1549883691,5804335.78445,550843.876821,9.747082000004896,52.386913000027,365,407
543104,69,1549883692,5804333.70275,550846.961155,9.747126999993323,52.38689399996258,367,410
543105,69,1549883693,5804331.18318,550850.730646,9.747181999998958,52.38687099997456,370,414
543106,69,1549883694,5804328.33556,550855.048034,9.747245000000785,52.38684500003538,373,418
543107,69,1549883695,5804324.98735,550864.747581,9.7473870000016,52.38681400000655,376,428
543108,69,1549883696,5804322.46849,550868.585143,9.747442999995808,52.38679099995679,379,431
543109,69,1549883697,5804319.61244,550872.085879,9.747494000001495,52.38676499997161,382,435
543110,69,1549883698,5804316.65361,550876.404439,9.747556999999109,52.38673800002464,385,439
543111,69,1549883699,5804314.13617,550880.378126,9.747615000003009,52.38671500001071,387,443
543112,69,1549883700,5804310.73946,550885.381855,9.747687999997744,52.386683999959416,391,448
